_id,groupId,date
lesson_id_3152,group_id_13,2022-12-27T20:30:00.000Z
lesson_id_3153,group_id_6,2022-12-28T16:00:00.000Z
lesson_id_3154,group_id_4,2022-12-28T10:30:00.000Z
lesson_id_3155,group_id_17,2022-12-28T15:30:00.000Z
lesson_id_3156,group_id_14,2022-12-28T11:00:00.000Z
lesson_id_3157,group_id_12,2022-12-28T11:00:00.000Z
lesson_id_3158,group_id_7,2022-12-28T16:00:00.000Z
lesson_id_3159,group_id_17,2022-12-28T10:30:00.000Z
lesson_id_3160,group_id_19,2022-12-28T12:00:00.000Z
lesson_id_3161,group_id_7,2022-12-28T09:00:00.000Z
lesson_id_3162,group_id_9,2022-12-29T15:30:00.000Z
lesson_id_3163,group_id_20,2022-12-29T10:00:00.000Z
lesson_id_3164,group_id_3,2022-12-29T13:00:00.000Z
lesson_id_3165,group_id_13,2022-12-29T10:30:00.000Z
lesson_id_3166,group_id_3,2022-12-29T14:00:00.000Z
lesson_id_3167,group_id_19,2022-12-29T12:30:00.000Z
lesson_id_3168,group_id_16,2022-12-29T19:00:00.000Z
lesson_id_3169,group_id_1,2022-12-29T09:30:00.000Z
lesson_id_3170,group_id_1,2022-12-29T19:00:00.000Z
lesson_id_3171,group_id_4,2022-12-29T12:00:00.000Z
lesson_id_3172,group_id_20,2022-12-30T17:30:00.000Z
lesson_id_3173,group_id_16,2022-12-30T16:30:00.000Z
lesson_id_3174,group_id_20,2022-12-30T15:30:00.000Z
lesson_id_3175,group_id_12,2022-12-30T19:30:00.000Z
lesson_id_3176,group_id_11,2022-12-30T12:30:00.000Z
lesson_id_3177,group_id_13,2022-12-30T15:00:00.000Z
lesson_id_3178,group_id_12,2022-12-30T14:00:00.000Z
lesson_id_3179,group_id_1,2022-12-30T16:30:00.000Z
lesson_id_3180,group_id_5,2022-12-30T09:00:00.000Z
lesson_id_3181,group_id_17,2022-12-30T13:00:00.000Z
lesson_id_3182,group_id_12,2022-12-30T16:30:00.000Z
lesson_id_3183,group_id_17,2022-12-30T15:00:00.000Z
lesson_id_3184,group_id_11,2022-12-31T09:30:00.000Z
lesson_id_3185,group_id_2,2022-12-31T21:30:00.000Z
lesson_id_3186,group_id_15,2022-12-31T12:30:00.000Z
lesson_id_3187,group_id_13,2022-12-31T20:00:00.000Z
lesson_id_3188,group_id_12,2022-12-31T15:30:00.000Z
lesson_id_3189,group_id_4,2022-12-31T20:30:00.000Z
lesson_id_3190,group_id_10,2022-12-31T18:00:00.000Z
lesson_id_3191,group_id_5,2022-12-31T17:00:00.000Z
lesson_id_3192,group_id_5,2022-12-31T16:00:00.000Z
lesson_id_3193,group_id_18,2023-01-01T16:00:00.000Z
lesson_id_3194,group_id_15,2023-01-01T10:30:00.000Z
lesson_id_3195,group_id_18,2023-01-01T12:00:00.000Z
lesson_id_3196,group_id_7,2023-01-01T11:00:00.000Z
lesson_id_3197,group_id_4,2023-01-01T15:00:00.000Z
lesson_id_3198,group_id_6,2023-01-01T14:30:00.000Z
lesson_id_3199,group_id_9,2023-01-01T12:30:00.000Z
lesson_id_3200,group_id_16,2023-01-01T19:00:00.000Z
lesson_id_3201,group_id_5,2023-01-01T17:30:00.000Z
lesson_id_3202,group_id_3,2023-01-01T21:30:00.000Z
lesson_id_3203,group_id_8,2023-01-01T18:00:00.000Z
lesson_id_3204,group_id_11,2023-01-01T15:30:00.000Z
lesson_id_3205,group_id_14,2023-01-02T21:00:00.000Z
lesson_id_3206,group_id_8,2023-01-02T13:00:00.000Z
lesson_id_3207,group_id_10,2023-01-02T10:00:00.000Z
lesson_id_3208,group_id_3,2023-01-02T14:00:00.000Z
lesson_id_3209,group_id_4,2023-01-02T18:30:00.000Z
lesson_id_3210,group_id_5,2023-01-02T14:30:00.000Z
lesson_id_3211,group_id_19,2023-01-02T20:00:00.000Z
lesson_id_3212,group_id_10,2023-01-02T09:00:00.000Z
lesson_id_3213,group_id_13,2023-01-02T15:30:00.000Z
lesson_id_3214,group_id_12,2023-01-02T21:00:00.000Z
lesson_id_3215,group_id_17,2023-01-02T19:00:00.000Z
lesson_id_3216,group_id_4,2023-01-02T15:00:00.000Z
lesson_id_3217,group_id_18,2023-01-02T16:30:00.000Z
lesson_id_3218,group_id_5,2023-01-02T13:00:00.000Z
lesson_id_3219,group_id_15,2023-01-03T11:30:00.000Z
lesson_id_3220,group_id_5,2023-01-03T20:00:00.000Z
lesson_id_3221,group_id_20,2023-01-03T14:30:00.000Z
lesson_id_3222,group_id_17,2023-01-03T20:00:00.000Z
lesson_id_3223,group_id_9,2023-01-03T20:30:00.000Z
lesson_id_3224,group_id_7,2023-01-03T16:30:00.000Z
lesson_id_3225,group_id_13,2023-01-03T09:30:00.000Z
lesson_id_3226,group_id_5,2023-01-03T20:00:00.000Z
lesson_id_3227,group_id_8,2023-01-03T20:00:00.000Z
lesson_id_3228,group_id_6,2023-01-03T16:30:00.000Z
lesson_id_3229,group_id_10,2023-01-03T19:00:00.000Z
lesson_id_3230,group_id_1,2023-01-03T17:30:00.000Z
lesson_id_3231,group_id_11,2023-01-03T15:30:00.000Z
lesson_id_3232,group_id_13,2023-01-04T15:00:00.000Z
lesson_id_3233,group_id_17,2023-01-04T20:30:00.000Z
lesson_id_3234,group_id_10,2023-01-04T20:00:00.000Z
lesson_id_3235,group_id_18,2023-01-04T15:00:00.000Z
lesson_id_3236,group_id_5,2023-01-04T14:00:00.000Z
lesson_id_3237,group_id_10,2023-01-04T16:00:00.000Z
lesson_id_3238,group_id_19,2023-01-04T11:30:00.000Z
lesson_id_3239,group_id_16,2023-01-04T13:00:00.000Z
lesson_id_3240,group_id_7,2023-01-04T12:00:00.000Z
lesson_id_3241,group_id_1,2023-01-04T14:00:00.000Z
lesson_id_3242,group_id_5,2023-01-04T15:30:00.000Z
lesson_id_3243,group_id_6,2023-01-04T09:00:00.000Z
lesson_id_3244,group_id_16,2023-01-05T11:00:00.000Z
lesson_id_3245,group_id_4,2023-01-05T17:30:00.000Z
lesson_id_3246,group_id_19,2023-01-05T15:00:00.000Z
lesson_id_3247,group_id_13,2023-01-05T12:00:00.000Z
lesson_id_3248,group_id_4,2023-01-05T12:30:00.000Z
lesson_id_3249,group_id_16,2023-01-05T13:00:00.000Z
lesson_id_3250,group_id_13,2023-01-05T21:00:00.000Z
lesson_id_3251,group_id_15,2023-01-05T19:30:00.000Z
lesson_id_3252,group_id_9,2023-01-05T19:30:00.000Z
lesson_id_3253,group_id_12,2023-01-05T09:00:00.000Z
lesson_id_3254,group_id_4,2023-01-05T10:00:00.000Z
lesson_id_3255,group_id_16,2023-01-05T19:00:00.000Z
lesson_id_3256,group_id_19,2023-01-06T18:30:00.000Z
lesson_id_3257,group_id_9,2023-01-06T20:00:00.000Z
lesson_id_3258,group_id_19,2023-01-06T11:30:00.000Z
lesson_id_3259,group_id_16,2023-01-06T19:30:00.000Z
lesson_id_3260,group_id_10,2023-01-06T18:00:00.000Z
lesson_id_3261,group_id_4,2023-01-06T14:00:00.000Z
lesson_id_3262,group_id_18,2023-01-06T11:30:00.000Z
lesson_id_3263,group_id_1,2023-01-06T15:30:00.000Z
lesson_id_3264,group_id_3,2023-01-06T17:00:00.000Z
lesson_id_3265,group_id_7,2023-01-06T19:00:00.000Z
lesson_id_3266,group_id_20,2023-01-07T20:00:00.000Z
lesson_id_3267,group_id_1,2023-01-07T17:30:00.000Z
lesson_id_3268,group_id_11,2023-01-07T10:00:00.000Z
lesson_id_3269,group_id_5,2023-01-07T18:00:00.000Z
lesson_id_3270,group_id_6,2023-01-07T10:30:00.000Z
lesson_id_3271,group_id_2,2023-01-07T10:00:00.000Z
lesson_id_3272,group_id_17,2023-01-07T13:30:00.000Z
lesson_id_3273,group_id_18,2023-01-07T11:30:00.000Z
lesson_id_3274,group_id_1,2023-01-07T12:30:00.000Z
lesson_id_3275,group_id_2,2023-01-07T17:30:00.000Z
lesson_id_3276,group_id_18,2023-01-07T16:00:00.000Z
lesson_id_3277,group_id_16,2023-01-08T20:30:00.000Z
lesson_id_3278,group_id_17,2023-01-08T14:00:00.000Z
lesson_id_3279,group_id_4,2023-01-08T19:00:00.000Z
lesson_id_3280,group_id_8,2023-01-08T09:00:00.000Z
lesson_id_3281,group_id_5,2023-01-08T13:00:00.000Z
lesson_id_3282,group_id_5,2023-01-08T18:00:00.000Z
lesson_id_3283,group_id_19,2023-01-08T14:30:00.000Z
lesson_id_3284,group_id_5,2023-01-08T20:30:00.000Z
lesson_id_3285,group_id_3,2023-01-08T17:30:00.000Z
lesson_id_3286,group_id_9,2023-01-08T15:00:00.000Z
lesson_id_3287,group_id_13,2023-01-08T16:00:00.000Z
lesson_id_3288,group_id_9,2023-01-08T19:30:00.000Z
lesson_id_3289,group_id_5,2023-01-08T17:00:00.000Z
lesson_id_3290,group_id_3,2023-01-08T19:30:00.000Z
lesson_id_3291,group_id_12,2023-01-09T18:00:00.000Z
lesson_id_3292,group_id_14,2023-01-09T11:30:00.000Z
lesson_id_3293,group_id_14,2023-01-09T15:00:00.000Z
lesson_id_3294,group_id_20,2023-01-09T12:00:00.000Z
lesson_id_3295,group_id_9,2023-01-09T10:00:00.000Z
lesson_id_3296,group_id_18,2023-01-09T15:00:00.000Z
lesson_id_3297,group_id_11,2023-01-09T19:00:00.000Z
lesson_id_3298,group_id_12,2023-01-09T14:30:00.000Z
lesson_id_3299,group_id_5,2023-01-09T21:00:00.000Z
lesson_id_3300,group_id_9,2023-01-09T09:00:00.000Z
lesson_id_3301,group_id_13,2023-01-09T12:30:00.000Z
lesson_id_3302,group_id_4,2023-01-10T11:30:00.000Z
lesson_id_3303,group_id_19,2023-01-10T21:30:00.000Z
lesson_id_3304,group_id_4,2023-01-10T17:30:00.000Z
lesson_id_3305,group_id_19,2023-01-10T13:30:00.000Z
lesson_id_3306,group_id_20,2023-01-10T10:00:00.000Z
lesson_id_3307,group_id_6,2023-01-10T14:30:00.000Z
lesson_id_3308,group_id_6,2023-01-10T14:30:00.000Z
lesson_id_3309,group_id_16,2023-01-10T18:00:00.000Z
lesson_id_3310,group_id_9,2023-01-10T09:00:00.000Z
lesson_id_3311,group_id_5,2023-01-10T11:30:00.000Z
lesson_id_3312,group_id_9,2023-01-11T09:30:00.000Z
lesson_id_3313,group_id_8,2023-01-11T19:30:00.000Z
lesson_id_3314,group_id_15,2023-01-11T11:30:00.000Z
lesson_id_3315,group_id_12,2023-01-11T21:30:00.000Z
lesson_id_3316,group_id_17,2023-01-11T13:30:00.000Z
lesson_id_3317,group_id_14,2023-01-11T17:00:00.000Z
lesson_id_3318,group_id_10,2023-01-11T19:00:00.000Z
lesson_id_3319,group_id_10,2023-01-11T15:30:00.000Z
lesson_id_3320,group_id_3,2023-01-11T19:00:00.000Z
lesson_id_3321,group_id_3,2023-01-11T20:00:00.000Z
lesson_id_3322,group_id_3,2023-01-11T11:00:00.000Z
lesson_id_3323,group_id_3,2023-01-11T20:30:00.000Z
lesson_id_3324,group_id_18,2023-01-11T16:00:00.000Z
lesson_id_3325,group_id_14,2023-01-11T19:00:00.000Z
lesson_id_3326,group_id_16,2023-01-12T17:00:00.000Z
lesson_id_3327,group_id_13,2023-01-12T09:00:00.000Z
lesson_id_3328,group_id_1,2023-01-12T20:30:00.000Z
lesson_id_3329,group_id_18,2023-01-12T20:30:00.000Z
lesson_id_3330,group_id_8,2023-01-12T20:00:00.000Z
lesson_id_3331,group_id_20,2023-01-12T16:00:00.000Z
lesson_id_3332,group_id_17,2023-01-12T12:00:00.000Z
lesson_id_3333,group_id_3,2023-01-12T14:00:00.000Z
lesson_id_3334,group_id_17,2023-01-12T14:00:00.000Z
lesson_id_3335,group_id_14,2023-01-12T16:30:00.000Z
lesson_id_3336,group_id_6,2023-01-12T14:00:00.000Z
lesson_id_3337,group_id_11,2023-01-12T19:00:00.000Z
lesson_id_3338,group_id_18,2023-01-12T21:00:00.000Z
lesson_id_3339,group_id_10,2023-01-13T16:30:00.000Z
lesson_id_3340,group_id_9,2023-01-13T12:00:00.000Z
lesson_id_3341,group_id_19,2023-01-13T15:00:00.000Z
lesson_id_3342,group_id_10,2023-01-13T19:00:00.000Z
lesson_id_3343,group_id_15,2023-01-13T18:30:00.000Z
lesson_id_3344,group_id_2,2023-01-13T14:00:00.000Z
lesson_id_3345,group_id_20,2023-01-13T16:30:00.000Z
lesson_id_3346,group_id_10,2023-01-13T14:00:00.000Z
lesson_id_3347,group_id_1,2023-01-13T14:00:00.000Z
lesson_id_3348,group_id_13,2023-01-13T14:00:00.000Z
lesson_id_3349,group_id_4,2023-01-13T15:30:00.000Z
lesson_id_3350,group_id_7,2023-01-13T10:00:00.000Z
lesson_id_3351,group_id_4,2023-01-14T16:00:00.000Z
lesson_id_3352,group_id_5,2023-01-14T21:30:00.000Z
lesson_id_3353,group_id_8,2023-01-14T16:30:00.000Z
lesson_id_3354,group_id_12,2023-01-14T13:30:00.000Z
lesson_id_3355,group_id_14,2023-01-14T11:30:00.000Z
lesson_id_3356,group_id_4,2023-01-14T16:30:00.000Z
lesson_id_3357,group_id_6,2023-01-14T11:30:00.000Z
lesson_id_3358,group_id_14,2023-01-14T09:30:00.000Z
lesson_id_3359,group_id_7,2023-01-14T10:00:00.000Z
lesson_id_3360,group_id_10,2023-01-14T09:00:00.000Z
lesson_id_3361,group_id_13,2023-01-14T15:30:00.000Z
lesson_id_3362,group_id_2,2023-01-14T11:00:00.000Z
lesson_id_3363,group_id_16,2023-01-14T19:30:00.000Z
lesson_id_3364,group_id_14,2023-01-15T16:30:00.000Z
lesson_id_3365,group_id_5,2023-01-15T14:30:00.000Z
lesson_id_3366,group_id_17,2023-01-15T20:30:00.000Z
lesson_id_3367,group_id_5,2023-01-15T10:00:00.000Z
lesson_id_3368,group_id_1,2023-01-15T11:00:00.000Z
lesson_id_3369,group_id_12,2023-01-15T17:00:00.000Z
lesson_id_3370,group_id_8,2023-01-15T09:30:00.000Z
lesson_id_3371,group_id_14,2023-01-15T18:00:00.000Z
lesson_id_3372,group_id_14,2023-01-15T16:30:00.000Z
lesson_id_3373,group_id_10,2023-01-15T16:00:00.000Z
lesson_id_3374,group_id_8,2023-01-16T18:00:00.000Z
lesson_id_3375,group_id_17,2023-01-16T11:00:00.000Z
lesson_id_3376,group_id_9,2023-01-16T21:00:00.000Z
lesson_id_3377,group_id_9,2023-01-16T20:00:00.000Z
lesson_id_3378,group_id_14,2023-01-16T12:30:00.000Z
lesson_id_3379,group_id_4,2023-01-16T20:00:00.000Z
lesson_id_3380,group_id_7,2023-01-16T18:00:00.000Z
lesson_id_3381,group_id_8,2023-01-16T10:00:00.000Z
lesson_id_3382,group_id_13,2023-01-16T09:30:00.000Z
lesson_id_3383,group_id_7,2023-01-16T11:30:00.000Z
lesson_id_3384,group_id_1,2023-01-16T18:00:00.000Z
lesson_id_3385,group_id_3,2023-01-16T09:30:00.000Z
lesson_id_3386,group_id_14,2023-01-16T17:30:00.000Z
lesson_id_3387,group_id_8,2023-01-17T14:30:00.000Z
lesson_id_3388,group_id_16,2023-01-17T09:30:00.000Z
lesson_id_3389,group_id_2,2023-01-17T13:00:00.000Z
lesson_id_3390,group_id_9,2023-01-17T14:30:00.000Z
lesson_id_3391,group_id_12,2023-01-17T20:30:00.000Z
lesson_id_3392,group_id_8,2023-01-17T14:00:00.000Z
lesson_id_3393,group_id_6,2023-01-17T09:00:00.000Z
lesson_id_3394,group_id_2,2023-01-17T19:30:00.000Z
lesson_id_3395,group_id_7,2023-01-17T13:30:00.000Z
lesson_id_3396,group_id_9,2023-01-17T18:00:00.000Z
lesson_id_3397,group_id_14,2023-01-17T11:30:00.000Z
lesson_id_3398,group_id_12,2023-01-18T14:30:00.000Z
lesson_id_3399,group_id_4,2023-01-18T10:00:00.000Z
lesson_id_3400,group_id_18,2023-01-18T21:00:00.000Z
lesson_id_3401,group_id_11,2023-01-18T14:30:00.000Z
lesson_id_3402,group_id_19,2023-01-18T17:30:00.000Z
lesson_id_3403,group_id_8,2023-01-18T19:30:00.000Z
lesson_id_3404,group_id_7,2023-01-18T18:30:00.000Z
lesson_id_3405,group_id_3,2023-01-18T10:00:00.000Z
lesson_id_3406,group_id_20,2023-01-18T10:00:00.000Z
lesson_id_3407,group_id_19,2023-01-18T19:00:00.000Z
lesson_id_3408,group_id_7,2023-01-18T20:30:00.000Z
lesson_id_3409,group_id_4,2023-01-18T10:30:00.000Z
lesson_id_3410,group_id_10,2023-01-18T20:30:00.000Z
lesson_id_3411,group_id_18,2023-01-19T20:00:00.000Z
lesson_id_3412,group_id_2,2023-01-19T11:00:00.000Z
lesson_id_3413,group_id_14,2023-01-19T17:30:00.000Z
lesson_id_3414,group_id_18,2023-01-19T14:30:00.000Z
lesson_id_3415,group_id_15,2023-01-19T19:00:00.000Z
lesson_id_3416,group_id_14,2023-01-19T10:30:00.000Z
lesson_id_3417,group_id_14,2023-01-19T17:00:00.000Z
lesson_id_3418,group_id_6,2023-01-19T18:30:00.000Z
lesson_id_3419,group_id_5,2023-01-19T13:00:00.000Z
lesson_id_3420,group_id_19,2023-01-19T09:00:00.000Z
lesson_id_3421,group_id_13,2023-01-19T16:00:00.000Z
lesson_id_3422,group_id_15,2023-01-20T21:30:00.000Z
lesson_id_3423,group_id_18,2023-01-20T21:30:00.000Z
lesson_id_3424,group_id_13,2023-01-20T18:30:00.000Z
lesson_id_3425,group_id_7,2023-01-20T11:00:00.000Z
lesson_id_3426,group_id_6,2023-01-20T18:00:00.000Z
lesson_id_3427,group_id_19,2023-01-20T20:00:00.000Z
lesson_id_3428,group_id_17,2023-01-20T16:30:00.000Z
lesson_id_3429,group_id_10,2023-01-20T12:30:00.000Z
lesson_id_3430,group_id_9,2023-01-20T17:00:00.000Z
lesson_id_3431,group_id_6,2023-01-20T12:00:00.000Z
lesson_id_3432,group_id_18,2023-01-20T12:30:00.000Z
lesson_id_3433,group_id_5,2023-01-21T13:00:00.000Z
lesson_id_3434,group_id_9,2023-01-21T21:00:00.000Z
lesson_id_3435,group_id_8,2023-01-21T12:00:00.000Z
lesson_id_3436,group_id_1,2023-01-21T19:30:00.000Z
lesson_id_3437,group_id_20,2023-01-21T14:30:00.000Z
lesson_id_3438,group_id_3,2023-01-21T20:30:00.000Z
lesson_id_3439,group_id_5,2023-01-21T15:30:00.000Z
lesson_id_3440,group_id_11,2023-01-21T09:00:00.000Z
lesson_id_3441,group_id_12,2023-01-21T12:30:00.000Z
lesson_id_3442,group_id_6,2023-01-21T13:00:00.000Z
lesson_id_3443,group_id_19,2023-01-22T10:30:00.000Z
lesson_id_3444,group_id_9,2023-01-22T19:00:00.000Z
lesson_id_3445,group_id_15,2023-01-22T12:30:00.000Z
lesson_id_3446,group_id_9,2023-01-22T12:30:00.000Z
lesson_id_3447,group_id_5,2023-01-22T16:00:00.000Z
lesson_id_3448,group_id_14,2023-01-22T14:00:00.000Z
lesson_id_3449,group_id_16,2023-01-22T10:30:00.000Z
lesson_id_3450,group_id_6,2023-01-22T16:00:00.000Z
lesson_id_3451,group_id_6,2023-01-22T12:30:00.000Z
lesson_id_3452,group_id_6,2023-01-22T19:30:00.000Z
lesson_id_3453,group_id_1,2023-01-22T13:00:00.000Z
lesson_id_3454,group_id_6,2023-01-22T15:00:00.000Z
lesson_id_3455,group_id_3,2023-01-22T11:00:00.000Z
lesson_id_3456,group_id_14,2023-01-22T12:30:00.000Z
lesson_id_3457,group_id_4,2023-01-23T20:00:00.000Z
lesson_id_3458,group_id_1,2023-01-23T18:00:00.000Z
lesson_id_3459,group_id_13,2023-01-23T15:00:00.000Z
lesson_id_3460,group_id_4,2023-01-23T09:00:00.000Z
lesson_id_3461,group_id_5,2023-01-23T12:00:00.000Z
lesson_id_3462,group_id_9,2023-01-23T11:00:00.000Z
lesson_id_3463,group_id_1,2023-01-23T21:00:00.000Z
lesson_id_3464,group_id_18,2023-01-23T20:30:00.000Z
lesson_id_3465,group_id_3,2023-01-23T12:00:00.000Z
lesson_id_3466,group_id_16,2023-01-23T21:30:00.000Z
lesson_id_3467,group_id_6,2023-01-23T13:30:00.000Z
lesson_id_3468,group_id_16,2023-01-23T11:00:00.000Z
lesson_id_3469,group_id_2,2023-01-23T17:30:00.000Z
lesson_id_3470,group_id_4,2023-01-24T09:00:00.000Z
lesson_id_3471,group_id_4,2023-01-24T17:30:00.000Z
lesson_id_3472,group_id_4,2023-01-24T17:30:00.000Z
lesson_id_3473,group_id_5,2023-01-24T09:00:00.000Z
lesson_id_3474,group_id_1,2023-01-24T12:30:00.000Z
lesson_id_3475,group_id_13,2023-01-24T11:30:00.000Z
lesson_id_3476,group_id_10,2023-01-24T12:30:00.000Z
lesson_id_3477,group_id_4,2023-01-24T16:00:00.000Z
lesson_id_3478,group_id_4,2023-01-24T12:00:00.000Z
lesson_id_3479,group_id_10,2023-01-24T14:00:00.000Z
lesson_id_3480,group_id_20,2023-01-24T14:00:00.000Z
lesson_id_3481,group_id_12,2023-01-24T10:00:00.000Z
lesson_id_3482,group_id_20,2023-01-24T11:00:00.000Z
lesson_id_3483,group_id_14,2023-01-24T17:30:00.000Z
lesson_id_3484,group_id_6,2023-01-25T19:30:00.000Z
lesson_id_3485,group_id_5,2023-01-25T19:30:00.000Z
lesson_id_3486,group_id_20,2023-01-25T13:30:00.000Z
lesson_id_3487,group_id_4,2023-01-25T13:30:00.000Z
lesson_id_3488,group_id_12,2023-01-25T13:00:00.000Z
lesson_id_3489,group_id_1,2023-01-25T11:00:00.000Z
lesson_id_3490,group_id_11,2023-01-25T11:30:00.000Z
lesson_id_3491,group_id_15,2023-01-25T20:30:00.000Z
lesson_id_3492,group_id_3,2023-01-25T10:30:00.000Z
lesson_id_3493,group_id_9,2023-01-25T11:00:00.000Z
lesson_id_3494,group_id_11,2023-01-25T11:00:00.000Z
lesson_id_3495,group_id_13,2023-01-25T14:30:00.000Z
lesson_id_3496,group_id_16,2023-01-25T15:30:00.000Z
lesson_id_3497,group_id_14,2023-01-25T18:30:00.000Z
lesson_id_3498,group_id_8,2023-01-26T15:30:00.000Z
lesson_id_3499,group_id_18,2023-01-26T16:30:00.000Z
lesson_id_3500,group_id_18,2023-01-26T17:00:00.000Z
lesson_id_3501,group_id_13,2023-01-26T10:30:00.000Z
lesson_id_3502,group_id_17,2023-01-26T18:00:00.000Z
lesson_id_3503,group_id_3,2023-01-26T12:30:00.000Z
lesson_id_3504,group_id_1,2023-01-26T12:00:00.000Z
lesson_id_3505,group_id_12,2023-01-26T17:30:00.000Z
lesson_id_3506,group_id_5,2023-01-26T10:00:00.000Z
lesson_id_3507,group_id_12,2023-01-26T14:00:00.000Z
lesson_id_3508,group_id_10,2023-01-26T16:00:00.000Z
lesson_id_3509,group_id_14,2023-01-27T12:00:00.000Z
lesson_id_3510,group_id_8,2023-01-27T09:00:00.000Z
lesson_id_3511,group_id_4,2023-01-27T20:00:00.000Z
lesson_id_3512,group_id_13,2023-01-27T20:00:00.000Z
lesson_id_3513,group_id_14,2023-01-27T14:00:00.000Z
lesson_id_3514,group_id_4,2023-01-27T19:00:00.000Z
lesson_id_3515,group_id_16,2023-01-27T18:00:00.000Z
lesson_id_3516,group_id_1,2023-01-27T11:30:00.000Z
lesson_id_3517,group_id_5,2023-01-27T10:00:00.000Z
lesson_id_3518,group_id_3,2023-01-27T09:30:00.000Z
lesson_id_3519,group_id_5,2023-01-27T21:00:00.000Z
lesson_id_3520,group_id_16,2023-01-27T20:00:00.000Z
lesson_id_3521,group_id_17,2023-01-27T20:30:00.000Z
lesson_id_3522,group_id_16,2023-01-27T15:30:00.000Z
lesson_id_3523,group_id_1,2023-01-28T13:00:00.000Z
lesson_id_3524,group_id_5,2023-01-28T09:00:00.000Z
lesson_id_3525,group_id_20,2023-01-28T21:00:00.000Z
lesson_id_3526,group_id_17,2023-01-28T11:00:00.000Z
lesson_id_3527,group_id_13,2023-01-28T15:30:00.000Z
lesson_id_3528,group_id_18,2023-01-28T20:30:00.000Z
lesson_id_3529,group_id_19,2023-01-28T17:30:00.000Z
lesson_id_3530,group_id_8,2023-01-28T15:00:00.000Z
lesson_id_3531,group_id_9,2023-01-28T10:30:00.000Z
lesson_id_3532,group_id_5,2023-01-28T20:00:00.000Z
lesson_id_3533,group_id_13,2023-01-28T18:00:00.000Z
lesson_id_3534,group_id_8,2023-01-28T15:00:00.000Z
lesson_id_3535,group_id_18,2023-01-28T18:00:00.000Z
lesson_id_3536,group_id_16,2023-01-29T14:30:00.000Z
lesson_id_3537,group_id_13,2023-01-29T11:00:00.000Z
lesson_id_3538,group_id_12,2023-01-29T19:30:00.000Z
lesson_id_3539,group_id_7,2023-01-29T13:00:00.000Z
lesson_id_3540,group_id_4,2023-01-29T10:30:00.000Z
lesson_id_3541,group_id_20,2023-01-29T21:30:00.000Z
lesson_id_3542,group_id_1,2023-01-29T12:30:00.000Z
lesson_id_3543,group_id_6,2023-01-29T17:00:00.000Z
lesson_id_3544,group_id_3,2023-01-29T12:00:00.000Z
lesson_id_3545,group_id_10,2023-01-29T12:00:00.000Z
lesson_id_3546,group_id_2,2023-01-29T12:30:00.000Z
lesson_id_3547,group_id_3,2023-01-29T18:00:00.000Z
lesson_id_3548,group_id_19,2023-01-29T21:30:00.000Z
lesson_id_3549,group_id_2,2023-01-30T14:00:00.000Z
lesson_id_3550,group_id_10,2023-01-30T09:30:00.000Z
lesson_id_3551,group_id_10,2023-01-30T15:00:00.000Z
lesson_id_3552,group_id_11,2023-01-30T21:30:00.000Z
lesson_id_3553,group_id_12,2023-01-30T11:00:00.000Z
lesson_id_3554,group_id_11,2023-01-30T15:00:00.000Z
lesson_id_3555,group_id_17,2023-01-30T21:00:00.000Z
lesson_id_3556,group_id_1,2023-01-30T18:30:00.000Z
lesson_id_3557,group_id_16,2023-01-30T18:00:00.000Z
lesson_id_3558,group_id_10,2023-01-30T11:00:00.000Z
lesson_id_3559,group_id_3,2023-01-31T19:00:00.000Z
lesson_id_3560,group_id_8,2023-01-31T12:00:00.000Z
lesson_id_3561,group_id_6,2023-01-31T17:30:00.000Z
lesson_id_3562,group_id_15,2023-01-31T21:00:00.000Z
lesson_id_3563,group_id_11,2023-01-31T13:30:00.000Z
lesson_id_3564,group_id_20,2023-01-31T15:00:00.000Z
lesson_id_3565,group_id_13,2023-01-31T12:00:00.000Z
lesson_id_3566,group_id_20,2023-01-31T18:00:00.000Z
lesson_id_3567,group_id_5,2023-01-31T18:30:00.000Z
lesson_id_3568,group_id_4,2023-01-31T21:00:00.000Z
lesson_id_3569,group_id_5,2023-01-31T21:30:00.000Z
lesson_id_3570,group_id_18,2023-01-31T21:00:00.000Z
lesson_id_3571,group_id_16,2023-01-31T10:30:00.000Z
lesson_id_3572,group_id_6,2023-02-01T13:00:00.000Z
lesson_id_3573,group_id_3,2023-02-01T13:30:00.000Z
lesson_id_3574,group_id_12,2023-02-01T10:00:00.000Z
lesson_id_3575,group_id_6,2023-02-01T20:30:00.000Z
lesson_id_3576,group_id_9,2023-02-01T16:30:00.000Z
lesson_id_3577,group_id_15,2023-02-01T19:00:00.000Z
lesson_id_3578,group_id_4,2023-02-01T18:30:00.000Z
lesson_id_3579,group_id_2,2023-02-01T14:30:00.000Z
lesson_id_3580,group_id_13,2023-02-01T15:00:00.000Z
lesson_id_3581,group_id_15,2023-02-01T14:30:00.000Z
lesson_id_3582,group_id_12,2023-02-01T10:30:00.000Z
lesson_id_3583,group_id_15,2023-02-02T13:00:00.000Z
lesson_id_3584,group_id_20,2023-02-02T19:00:00.000Z
lesson_id_3585,group_id_8,2023-02-02T20:00:00.000Z
lesson_id_3586,group_id_5,2023-02-02T10:30:00.000Z
lesson_id_3587,group_id_13,2023-02-02T11:30:00.000Z
lesson_id_3588,group_id_3,2023-02-02T12:30:00.000Z
