_id,lessonId,studentId
attendance_id_20529,lesson_id_3730,student_id_145
attendance_id_20530,lesson_id_3730,student_id_55
attendance_id_20531,lesson_id_3731,student_id_5
attendance_id_20532,lesson_id_3731,student_id_22
attendance_id_20533,lesson_id_3731,student_id_30
attendance_id_20534,lesson_id_3731,student_id_133
attendance_id_20535,lesson_id_3731,student_id_84
attendance_id_20536,lesson_id_3731,student_id_102
attendance_id_20537,lesson_id_3731,student_id_143
attendance_id_20538,lesson_id_3732,student_id_69
attendance_id_20539,lesson_id_3732,student_id_5
attendance_id_20540,lesson_id_3732,student_id_92
attendance_id_20541,lesson_id_3732,student_id_44
attendance_id_20542,lesson_id_3732,student_id_145
attendance_id_20543,lesson_id_3732,student_id_6
attendance_id_20544,lesson_id_3732,student_id_84
attendance_id_20545,lesson_id_3733,student_id_9
attendance_id_20546,lesson_id_3733,student_id_90
attendance_id_20547,lesson_id_3733,student_id_124
attendance_id_20548,lesson_id_3733,student_id_147
attendance_id_20549,lesson_id_3733,student_id_40
attendance_id_20550,lesson_id_3733,student_id_129
attendance_id_20551,lesson_id_3734,student_id_136
attendance_id_20552,lesson_id_3734,student_id_69
attendance_id_20553,lesson_id_3734,student_id_115
attendance_id_20554,lesson_id_3734,student_id_40
attendance_id_20555,lesson_id_3735,student_id_102
attendance_id_20556,lesson_id_3735,student_id_130
attendance_id_20557,lesson_id_3735,student_id_13
attendance_id_20558,lesson_id_3735,student_id_102
attendance_id_20559,lesson_id_3735,student_id_53
attendance_id_20560,lesson_id_3735,student_id_45
attendance_id_20561,lesson_id_3735,student_id_74
attendance_id_20562,lesson_id_3736,student_id_110
attendance_id_20563,lesson_id_3736,student_id_25
attendance_id_20564,lesson_id_3736,student_id_24
attendance_id_20565,lesson_id_3736,student_id_89
attendance_id_20566,lesson_id_3737,student_id_10
attendance_id_20567,lesson_id_3737,student_id_98
attendance_id_20568,lesson_id_3737,student_id_46
attendance_id_20569,lesson_id_3737,student_id_125
attendance_id_20570,lesson_id_3737,student_id_132
attendance_id_20571,lesson_id_3737,student_id_7
attendance_id_20572,lesson_id_3738,student_id_101
attendance_id_20573,lesson_id_3738,student_id_129
attendance_id_20574,lesson_id_3738,student_id_52
attendance_id_20575,lesson_id_3738,student_id_23
attendance_id_20576,lesson_id_3739,student_id_39
attendance_id_20577,lesson_id_3739,student_id_31
attendance_id_20578,lesson_id_3739,student_id_118
attendance_id_20579,lesson_id_3739,student_id_150
attendance_id_20580,lesson_id_3740,student_id_36
attendance_id_20581,lesson_id_3740,student_id_142
attendance_id_20582,lesson_id_3740,student_id_39
attendance_id_20583,lesson_id_3740,student_id_42
attendance_id_20584,lesson_id_3740,student_id_54
attendance_id_20585,lesson_id_3740,student_id_62
attendance_id_20586,lesson_id_3741,student_id_48
attendance_id_20587,lesson_id_3741,student_id_85
attendance_id_20588,lesson_id_3741,student_id_100
attendance_id_20589,lesson_id_3741,student_id_125
attendance_id_20590,lesson_id_3742,student_id_36
attendance_id_20591,lesson_id_3742,student_id_89
attendance_id_20592,lesson_id_3742,student_id_1
attendance_id_20593,lesson_id_3742,student_id_55
attendance_id_20594,lesson_id_3742,student_id_133
attendance_id_20595,lesson_id_3742,student_id_89
attendance_id_20596,lesson_id_3742,student_id_110
attendance_id_20597,lesson_id_3743,student_id_109
attendance_id_20598,lesson_id_3743,student_id_45
attendance_id_20599,lesson_id_3743,student_id_118
attendance_id_20600,lesson_id_3743,student_id_30
attendance_id_20601,lesson_id_3744,student_id_24
attendance_id_20602,lesson_id_3744,student_id_49
attendance_id_20603,lesson_id_3744,student_id_72
attendance_id_20604,lesson_id_3744,student_id_45
attendance_id_20605,lesson_id_3744,student_id_128
attendance_id_20606,lesson_id_3744,student_id_127
attendance_id_20607,lesson_id_3745,student_id_37
attendance_id_20608,lesson_id_3745,student_id_52
attendance_id_20609,lesson_id_3745,student_id_81
attendance_id_20610,lesson_id_3745,student_id_126
attendance_id_20611,lesson_id_3745,student_id_60
attendance_id_20612,lesson_id_3746,student_id_66
attendance_id_20613,lesson_id_3746,student_id_47
attendance_id_20614,lesson_id_3746,student_id_26
attendance_id_20615,lesson_id_3746,student_id_80
attendance_id_20616,lesson_id_3746,student_id_39
attendance_id_20617,lesson_id_3746,student_id_4
attendance_id_20618,lesson_id_3746,student_id_65
attendance_id_20619,lesson_id_3747,student_id_9
attendance_id_20620,lesson_id_3747,student_id_113
attendance_id_20621,lesson_id_3747,student_id_62
attendance_id_20622,lesson_id_3747,student_id_124
attendance_id_20623,lesson_id_3747,student_id_67
attendance_id_20624,lesson_id_3748,student_id_95
attendance_id_20625,lesson_id_3748,student_id_131
attendance_id_20626,lesson_id_3748,student_id_117
attendance_id_20627,lesson_id_3748,student_id_17
attendance_id_20628,lesson_id_3749,student_id_37
attendance_id_20629,lesson_id_3749,student_id_88
attendance_id_20630,lesson_id_3749,student_id_13
attendance_id_20631,lesson_id_3749,student_id_85
attendance_id_20632,lesson_id_3749,student_id_146
attendance_id_20633,lesson_id_3749,student_id_35
attendance_id_20634,lesson_id_3750,student_id_58
attendance_id_20635,lesson_id_3750,student_id_1
attendance_id_20636,lesson_id_3750,student_id_148
attendance_id_20637,lesson_id_3750,student_id_94
attendance_id_20638,lesson_id_3750,student_id_92
attendance_id_20639,lesson_id_3750,student_id_141
attendance_id_20640,lesson_id_3751,student_id_127
attendance_id_20641,lesson_id_3751,student_id_58
attendance_id_20642,lesson_id_3751,student_id_102
attendance_id_20643,lesson_id_3751,student_id_76
attendance_id_20644,lesson_id_3751,student_id_47
attendance_id_20645,lesson_id_3751,student_id_126
attendance_id_20646,lesson_id_3751,student_id_54
attendance_id_20647,lesson_id_3752,student_id_150
attendance_id_20648,lesson_id_3752,student_id_90
attendance_id_20649,lesson_id_3752,student_id_117
attendance_id_20650,lesson_id_3752,student_id_39
attendance_id_20651,lesson_id_3752,student_id_57
attendance_id_20652,lesson_id_3752,student_id_134
attendance_id_20653,lesson_id_3752,student_id_26
attendance_id_20654,lesson_id_3753,student_id_19
attendance_id_20655,lesson_id_3753,student_id_33
attendance_id_20656,lesson_id_3753,student_id_150
attendance_id_20657,lesson_id_3753,student_id_39
attendance_id_20658,lesson_id_3753,student_id_22
attendance_id_20659,lesson_id_3753,student_id_62
attendance_id_20660,lesson_id_3753,student_id_83
attendance_id_20661,lesson_id_3754,student_id_27
attendance_id_20662,lesson_id_3754,student_id_19
attendance_id_20663,lesson_id_3754,student_id_62
attendance_id_20664,lesson_id_3754,student_id_54
attendance_id_20665,lesson_id_3755,student_id_28
attendance_id_20666,lesson_id_3755,student_id_8
attendance_id_20667,lesson_id_3755,student_id_122
attendance_id_20668,lesson_id_3755,student_id_85
attendance_id_20669,lesson_id_3756,student_id_96
attendance_id_20670,lesson_id_3756,student_id_12
attendance_id_20671,lesson_id_3756,student_id_46
attendance_id_20672,lesson_id_3756,student_id_67
attendance_id_20673,lesson_id_3756,student_id_104
attendance_id_20674,lesson_id_3757,student_id_135
attendance_id_20675,lesson_id_3757,student_id_74
attendance_id_20676,lesson_id_3757,student_id_27
attendance_id_20677,lesson_id_3757,student_id_44
attendance_id_20678,lesson_id_3757,student_id_55
attendance_id_20679,lesson_id_3757,student_id_36
attendance_id_20680,lesson_id_3758,student_id_47
attendance_id_20681,lesson_id_3758,student_id_59
attendance_id_20682,lesson_id_3758,student_id_44
attendance_id_20683,lesson_id_3758,student_id_9
attendance_id_20684,lesson_id_3758,student_id_143
attendance_id_20685,lesson_id_3759,student_id_64
attendance_id_20686,lesson_id_3759,student_id_135
attendance_id_20687,lesson_id_3759,student_id_83
attendance_id_20688,lesson_id_3759,student_id_122
attendance_id_20689,lesson_id_3759,student_id_16
attendance_id_20690,lesson_id_3759,student_id_148
attendance_id_20691,lesson_id_3759,student_id_78
attendance_id_20692,lesson_id_3760,student_id_150
attendance_id_20693,lesson_id_3760,student_id_27
attendance_id_20694,lesson_id_3760,student_id_64
attendance_id_20695,lesson_id_3760,student_id_123
attendance_id_20696,lesson_id_3760,student_id_4
attendance_id_20697,lesson_id_3761,student_id_144
attendance_id_20698,lesson_id_3761,student_id_113
attendance_id_20699,lesson_id_3761,student_id_133
attendance_id_20700,lesson_id_3761,student_id_53
attendance_id_20701,lesson_id_3761,student_id_123
attendance_id_20702,lesson_id_3761,student_id_44
attendance_id_20703,lesson_id_3762,student_id_58
attendance_id_20704,lesson_id_3762,student_id_29
attendance_id_20705,lesson_id_3762,student_id_109
attendance_id_20706,lesson_id_3762,student_id_142
attendance_id_20707,lesson_id_3763,student_id_36
attendance_id_20708,lesson_id_3763,student_id_97
attendance_id_20709,lesson_id_3763,student_id_14
attendance_id_20710,lesson_id_3763,student_id_133
attendance_id_20711,lesson_id_3763,student_id_2
attendance_id_20712,lesson_id_3764,student_id_115
attendance_id_20713,lesson_id_3764,student_id_18
attendance_id_20714,lesson_id_3764,student_id_96
attendance_id_20715,lesson_id_3764,student_id_28
attendance_id_20716,lesson_id_3764,student_id_60
attendance_id_20717,lesson_id_3765,student_id_115
attendance_id_20718,lesson_id_3765,student_id_140
attendance_id_20719,lesson_id_3765,student_id_78
attendance_id_20720,lesson_id_3765,student_id_70
attendance_id_20721,lesson_id_3766,student_id_139
attendance_id_20722,lesson_id_3766,student_id_1
attendance_id_20723,lesson_id_3766,student_id_51
attendance_id_20724,lesson_id_3766,student_id_114
attendance_id_20725,lesson_id_3766,student_id_72
attendance_id_20726,lesson_id_3767,student_id_60
attendance_id_20727,lesson_id_3767,student_id_140
attendance_id_20728,lesson_id_3767,student_id_32
attendance_id_20729,lesson_id_3767,student_id_25
attendance_id_20730,lesson_id_3767,student_id_58
attendance_id_20731,lesson_id_3767,student_id_54
attendance_id_20732,lesson_id_3767,student_id_115
attendance_id_20733,lesson_id_3768,student_id_65
attendance_id_20734,lesson_id_3768,student_id_148
attendance_id_20735,lesson_id_3768,student_id_69
attendance_id_20736,lesson_id_3768,student_id_102
attendance_id_20737,lesson_id_3769,student_id_79
attendance_id_20738,lesson_id_3769,student_id_94
attendance_id_20739,lesson_id_3769,student_id_81
attendance_id_20740,lesson_id_3769,student_id_79
attendance_id_20741,lesson_id_3769,student_id_8
attendance_id_20742,lesson_id_3770,student_id_125
attendance_id_20743,lesson_id_3770,student_id_4
attendance_id_20744,lesson_id_3770,student_id_4
attendance_id_20745,lesson_id_3770,student_id_83
attendance_id_20746,lesson_id_3770,student_id_60
attendance_id_20747,lesson_id_3770,student_id_92
attendance_id_20748,lesson_id_3770,student_id_83
attendance_id_20749,lesson_id_3771,student_id_53
attendance_id_20750,lesson_id_3771,student_id_68
attendance_id_20751,lesson_id_3771,student_id_142
attendance_id_20752,lesson_id_3771,student_id_26
attendance_id_20753,lesson_id_3771,student_id_32
attendance_id_20754,lesson_id_3772,student_id_143
attendance_id_20755,lesson_id_3772,student_id_46
attendance_id_20756,lesson_id_3772,student_id_145
attendance_id_20757,lesson_id_3772,student_id_60
attendance_id_20758,lesson_id_3773,student_id_15
attendance_id_20759,lesson_id_3773,student_id_35
attendance_id_20760,lesson_id_3773,student_id_137
attendance_id_20761,lesson_id_3773,student_id_72
attendance_id_20762,lesson_id_3773,student_id_126
attendance_id_20763,lesson_id_3773,student_id_124
attendance_id_20764,lesson_id_3774,student_id_88
attendance_id_20765,lesson_id_3774,student_id_132
attendance_id_20766,lesson_id_3774,student_id_125
attendance_id_20767,lesson_id_3774,student_id_91
attendance_id_20768,lesson_id_3774,student_id_57
attendance_id_20769,lesson_id_3775,student_id_18
attendance_id_20770,lesson_id_3775,student_id_96
attendance_id_20771,lesson_id_3775,student_id_110
attendance_id_20772,lesson_id_3775,student_id_76
attendance_id_20773,lesson_id_3775,student_id_26
attendance_id_20774,lesson_id_3775,student_id_83
attendance_id_20775,lesson_id_3775,student_id_61
attendance_id_20776,lesson_id_3776,student_id_9
attendance_id_20777,lesson_id_3776,student_id_115
attendance_id_20778,lesson_id_3776,student_id_5
attendance_id_20779,lesson_id_3776,student_id_98
attendance_id_20780,lesson_id_3776,student_id_106
attendance_id_20781,lesson_id_3777,student_id_127
attendance_id_20782,lesson_id_3777,student_id_16
attendance_id_20783,lesson_id_3777,student_id_103
attendance_id_20784,lesson_id_3777,student_id_55
attendance_id_20785,lesson_id_3777,student_id_60
attendance_id_20786,lesson_id_3777,student_id_24
attendance_id_20787,lesson_id_3777,student_id_26
attendance_id_20788,lesson_id_3778,student_id_111
attendance_id_20789,lesson_id_3778,student_id_24
attendance_id_20790,lesson_id_3778,student_id_27
attendance_id_20791,lesson_id_3778,student_id_86
attendance_id_20792,lesson_id_3779,student_id_57
attendance_id_20793,lesson_id_3779,student_id_7
attendance_id_20794,lesson_id_3779,student_id_63
attendance_id_20795,lesson_id_3779,student_id_126
attendance_id_20796,lesson_id_3779,student_id_53
attendance_id_20797,lesson_id_3779,student_id_30
attendance_id_20798,lesson_id_3780,student_id_66
attendance_id_20799,lesson_id_3780,student_id_15
attendance_id_20800,lesson_id_3780,student_id_59
attendance_id_20801,lesson_id_3780,student_id_125
attendance_id_20802,lesson_id_3780,student_id_127
attendance_id_20803,lesson_id_3781,student_id_120
attendance_id_20804,lesson_id_3781,student_id_3
attendance_id_20805,lesson_id_3781,student_id_56
attendance_id_20806,lesson_id_3781,student_id_125
attendance_id_20807,lesson_id_3782,student_id_8
attendance_id_20808,lesson_id_3782,student_id_107
attendance_id_20809,lesson_id_3782,student_id_25
attendance_id_20810,lesson_id_3782,student_id_138
attendance_id_20811,lesson_id_3782,student_id_149
attendance_id_20812,lesson_id_3783,student_id_14
attendance_id_20813,lesson_id_3783,student_id_4
attendance_id_20814,lesson_id_3783,student_id_74
attendance_id_20815,lesson_id_3783,student_id_95
attendance_id_20816,lesson_id_3783,student_id_133
attendance_id_20817,lesson_id_3784,student_id_12
attendance_id_20818,lesson_id_3784,student_id_123
attendance_id_20819,lesson_id_3784,student_id_37
attendance_id_20820,lesson_id_3784,student_id_25
attendance_id_20821,lesson_id_3784,student_id_101
attendance_id_20822,lesson_id_3785,student_id_70
attendance_id_20823,lesson_id_3785,student_id_115
attendance_id_20824,lesson_id_3785,student_id_77
attendance_id_20825,lesson_id_3785,student_id_33
attendance_id_20826,lesson_id_3785,student_id_77
attendance_id_20827,lesson_id_3786,student_id_144
attendance_id_20828,lesson_id_3786,student_id_70
attendance_id_20829,lesson_id_3786,student_id_123
attendance_id_20830,lesson_id_3786,student_id_63
attendance_id_20831,lesson_id_3786,student_id_38
attendance_id_20832,lesson_id_3786,student_id_93
attendance_id_20833,lesson_id_3786,student_id_83
attendance_id_20834,lesson_id_3787,student_id_109
attendance_id_20835,lesson_id_3787,student_id_85
attendance_id_20836,lesson_id_3787,student_id_35
attendance_id_20837,lesson_id_3787,student_id_148
attendance_id_20838,lesson_id_3788,student_id_86
attendance_id_20839,lesson_id_3788,student_id_57
attendance_id_20840,lesson_id_3788,student_id_99
attendance_id_20841,lesson_id_3788,student_id_113
attendance_id_20842,lesson_id_3789,student_id_34
attendance_id_20843,lesson_id_3789,student_id_7
attendance_id_20844,lesson_id_3789,student_id_116
attendance_id_20845,lesson_id_3789,student_id_41
attendance_id_20846,lesson_id_3790,student_id_89
attendance_id_20847,lesson_id_3790,student_id_123
attendance_id_20848,lesson_id_3790,student_id_141
attendance_id_20849,lesson_id_3790,student_id_6
attendance_id_20850,lesson_id_3791,student_id_81
attendance_id_20851,lesson_id_3791,student_id_83
attendance_id_20852,lesson_id_3791,student_id_3
attendance_id_20853,lesson_id_3791,student_id_138
attendance_id_20854,lesson_id_3791,student_id_26
attendance_id_20855,lesson_id_3792,student_id_139
attendance_id_20856,lesson_id_3792,student_id_68
attendance_id_20857,lesson_id_3792,student_id_72
attendance_id_20858,lesson_id_3792,student_id_83
attendance_id_20859,lesson_id_3792,student_id_112
attendance_id_20860,lesson_id_3792,student_id_84
attendance_id_20861,lesson_id_3792,student_id_115
attendance_id_20862,lesson_id_3793,student_id_115
attendance_id_20863,lesson_id_3793,student_id_68
attendance_id_20864,lesson_id_3793,student_id_76
attendance_id_20865,lesson_id_3793,student_id_48
attendance_id_20866,lesson_id_3794,student_id_81
attendance_id_20867,lesson_id_3794,student_id_67
attendance_id_20868,lesson_id_3794,student_id_15
attendance_id_20869,lesson_id_3794,student_id_93
attendance_id_20870,lesson_id_3795,student_id_95
attendance_id_20871,lesson_id_3795,student_id_84
attendance_id_20872,lesson_id_3795,student_id_108
attendance_id_20873,lesson_id_3795,student_id_124
attendance_id_20874,lesson_id_3796,student_id_3
attendance_id_20875,lesson_id_3796,student_id_145
attendance_id_20876,lesson_id_3796,student_id_45
attendance_id_20877,lesson_id_3796,student_id_13
attendance_id_20878,lesson_id_3796,student_id_30
attendance_id_20879,lesson_id_3796,student_id_101
attendance_id_20880,lesson_id_3797,student_id_81
attendance_id_20881,lesson_id_3797,student_id_63
attendance_id_20882,lesson_id_3797,student_id_10
attendance_id_20883,lesson_id_3797,student_id_7
attendance_id_20884,lesson_id_3797,student_id_19
attendance_id_20885,lesson_id_3797,student_id_58
attendance_id_20886,lesson_id_3797,student_id_66
attendance_id_20887,lesson_id_3798,student_id_78
attendance_id_20888,lesson_id_3798,student_id_9
attendance_id_20889,lesson_id_3798,student_id_90
attendance_id_20890,lesson_id_3798,student_id_138
attendance_id_20891,lesson_id_3799,student_id_100
attendance_id_20892,lesson_id_3799,student_id_123
attendance_id_20893,lesson_id_3799,student_id_5
attendance_id_20894,lesson_id_3799,student_id_147
attendance_id_20895,lesson_id_3800,student_id_66
attendance_id_20896,lesson_id_3800,student_id_70
attendance_id_20897,lesson_id_3800,student_id_111
attendance_id_20898,lesson_id_3800,student_id_92
attendance_id_20899,lesson_id_3801,student_id_133
attendance_id_20900,lesson_id_3801,student_id_66
attendance_id_20901,lesson_id_3801,student_id_2
attendance_id_20902,lesson_id_3801,student_id_13
attendance_id_20903,lesson_id_3801,student_id_4
attendance_id_20904,lesson_id_3801,student_id_11
attendance_id_20905,lesson_id_3802,student_id_10
attendance_id_20906,lesson_id_3802,student_id_6
attendance_id_20907,lesson_id_3802,student_id_75
attendance_id_20908,lesson_id_3802,student_id_106
attendance_id_20909,lesson_id_3802,student_id_66
attendance_id_20910,lesson_id_3802,student_id_92
attendance_id_20911,lesson_id_3803,student_id_119
attendance_id_20912,lesson_id_3803,student_id_99
attendance_id_20913,lesson_id_3803,student_id_136
attendance_id_20914,lesson_id_3803,student_id_55
attendance_id_20915,lesson_id_3803,student_id_76
attendance_id_20916,lesson_id_3803,student_id_138
attendance_id_20917,lesson_id_3804,student_id_90
attendance_id_20918,lesson_id_3804,student_id_44
attendance_id_20919,lesson_id_3804,student_id_93
attendance_id_20920,lesson_id_3804,student_id_105
attendance_id_20921,lesson_id_3804,student_id_5
attendance_id_20922,lesson_id_3804,student_id_73
attendance_id_20923,lesson_id_3804,student_id_142
attendance_id_20924,lesson_id_3805,student_id_73
attendance_id_20925,lesson_id_3805,student_id_102
attendance_id_20926,lesson_id_3805,student_id_109
attendance_id_20927,lesson_id_3805,student_id_35
attendance_id_20928,lesson_id_3805,student_id_81
attendance_id_20929,lesson_id_3806,student_id_109
attendance_id_20930,lesson_id_3806,student_id_16
attendance_id_20931,lesson_id_3806,student_id_22
attendance_id_20932,lesson_id_3806,student_id_50
attendance_id_20933,lesson_id_3806,student_id_136
attendance_id_20934,lesson_id_3806,student_id_11
attendance_id_20935,lesson_id_3806,student_id_121
attendance_id_20936,lesson_id_3807,student_id_21
attendance_id_20937,lesson_id_3807,student_id_23
attendance_id_20938,lesson_id_3807,student_id_130
attendance_id_20939,lesson_id_3807,student_id_29
attendance_id_20940,lesson_id_3807,student_id_44
attendance_id_20941,lesson_id_3807,student_id_28
attendance_id_20942,lesson_id_3808,student_id_91
attendance_id_20943,lesson_id_3808,student_id_46
attendance_id_20944,lesson_id_3808,student_id_96
attendance_id_20945,lesson_id_3808,student_id_16
attendance_id_20946,lesson_id_3808,student_id_143
attendance_id_20947,lesson_id_3808,student_id_31
attendance_id_20948,lesson_id_3808,student_id_95
attendance_id_20949,lesson_id_3809,student_id_6
attendance_id_20950,lesson_id_3809,student_id_79
attendance_id_20951,lesson_id_3809,student_id_62
attendance_id_20952,lesson_id_3809,student_id_28
attendance_id_20953,lesson_id_3809,student_id_87
attendance_id_20954,lesson_id_3809,student_id_6
attendance_id_20955,lesson_id_3810,student_id_19
attendance_id_20956,lesson_id_3810,student_id_128
attendance_id_20957,lesson_id_3810,student_id_66
attendance_id_20958,lesson_id_3810,student_id_19
attendance_id_20959,lesson_id_3810,student_id_111
attendance_id_20960,lesson_id_3810,student_id_71
attendance_id_20961,lesson_id_3810,student_id_124
attendance_id_20962,lesson_id_3811,student_id_100
attendance_id_20963,lesson_id_3811,student_id_49
attendance_id_20964,lesson_id_3811,student_id_26
attendance_id_20965,lesson_id_3811,student_id_11
attendance_id_20966,lesson_id_3811,student_id_59
attendance_id_20967,lesson_id_3811,student_id_41
attendance_id_20968,lesson_id_3811,student_id_64
attendance_id_20969,lesson_id_3812,student_id_150
attendance_id_20970,lesson_id_3812,student_id_118
attendance_id_20971,lesson_id_3812,student_id_103
attendance_id_20972,lesson_id_3812,student_id_121
attendance_id_20973,lesson_id_3813,student_id_42
attendance_id_20974,lesson_id_3813,student_id_93
attendance_id_20975,lesson_id_3813,student_id_79
attendance_id_20976,lesson_id_3813,student_id_97
attendance_id_20977,lesson_id_3814,student_id_106
attendance_id_20978,lesson_id_3814,student_id_131
attendance_id_20979,lesson_id_3814,student_id_66
attendance_id_20980,lesson_id_3814,student_id_75
attendance_id_20981,lesson_id_3815,student_id_98
attendance_id_20982,lesson_id_3815,student_id_108
attendance_id_20983,lesson_id_3815,student_id_73
attendance_id_20984,lesson_id_3815,student_id_94
attendance_id_20985,lesson_id_3815,student_id_130
attendance_id_20986,lesson_id_3815,student_id_47
attendance_id_20987,lesson_id_3816,student_id_79
attendance_id_20988,lesson_id_3816,student_id_22
attendance_id_20989,lesson_id_3816,student_id_139
attendance_id_20990,lesson_id_3816,student_id_59
attendance_id_20991,lesson_id_3816,student_id_48
attendance_id_20992,lesson_id_3816,student_id_131
attendance_id_20993,lesson_id_3817,student_id_23
attendance_id_20994,lesson_id_3817,student_id_62
attendance_id_20995,lesson_id_3817,student_id_114
attendance_id_20996,lesson_id_3817,student_id_33
attendance_id_20997,lesson_id_3818,student_id_72
attendance_id_20998,lesson_id_3818,student_id_127
attendance_id_20999,lesson_id_3818,student_id_41
attendance_id_21000,lesson_id_3818,student_id_149
attendance_id_21001,lesson_id_3818,student_id_118
attendance_id_21002,lesson_id_3818,student_id_84
attendance_id_21003,lesson_id_3819,student_id_69
attendance_id_21004,lesson_id_3819,student_id_77
attendance_id_21005,lesson_id_3819,student_id_136
attendance_id_21006,lesson_id_3819,student_id_148
attendance_id_21007,lesson_id_3820,student_id_6
attendance_id_21008,lesson_id_3820,student_id_2
attendance_id_21009,lesson_id_3820,student_id_148
attendance_id_21010,lesson_id_3820,student_id_80
attendance_id_21011,lesson_id_3820,student_id_99
attendance_id_21012,lesson_id_3820,student_id_87
attendance_id_21013,lesson_id_3821,student_id_104
attendance_id_21014,lesson_id_3821,student_id_61
attendance_id_21015,lesson_id_3821,student_id_149
attendance_id_21016,lesson_id_3821,student_id_40
attendance_id_21017,lesson_id_3821,student_id_75
attendance_id_21018,lesson_id_3821,student_id_144
attendance_id_21019,lesson_id_3822,student_id_144
attendance_id_21020,lesson_id_3822,student_id_5
attendance_id_21021,lesson_id_3822,student_id_123
attendance_id_21022,lesson_id_3822,student_id_63
attendance_id_21023,lesson_id_3822,student_id_123
attendance_id_21024,lesson_id_3822,student_id_102
attendance_id_21025,lesson_id_3822,student_id_123
attendance_id_21026,lesson_id_3823,student_id_66
attendance_id_21027,lesson_id_3823,student_id_147
attendance_id_21028,lesson_id_3823,student_id_121
attendance_id_21029,lesson_id_3823,student_id_53
attendance_id_21030,lesson_id_3823,student_id_116
attendance_id_21031,lesson_id_3823,student_id_136
attendance_id_21032,lesson_id_3823,student_id_12
attendance_id_21033,lesson_id_3824,student_id_64
attendance_id_21034,lesson_id_3824,student_id_71
attendance_id_21035,lesson_id_3824,student_id_38
attendance_id_21036,lesson_id_3824,student_id_90
attendance_id_21037,lesson_id_3824,student_id_29
attendance_id_21038,lesson_id_3824,student_id_145
attendance_id_21039,lesson_id_3825,student_id_138
attendance_id_21040,lesson_id_3825,student_id_117
attendance_id_21041,lesson_id_3825,student_id_32
attendance_id_21042,lesson_id_3825,student_id_109
attendance_id_21043,lesson_id_3826,student_id_138
attendance_id_21044,lesson_id_3826,student_id_147
attendance_id_21045,lesson_id_3826,student_id_115
attendance_id_21046,lesson_id_3826,student_id_79
attendance_id_21047,lesson_id_3826,student_id_114
attendance_id_21048,lesson_id_3827,student_id_118
attendance_id_21049,lesson_id_3827,student_id_111
attendance_id_21050,lesson_id_3827,student_id_109
attendance_id_21051,lesson_id_3827,student_id_103
attendance_id_21052,lesson_id_3827,student_id_15
attendance_id_21053,lesson_id_3827,student_id_21
attendance_id_21054,lesson_id_3827,student_id_31
attendance_id_21055,lesson_id_3828,student_id_94
attendance_id_21056,lesson_id_3828,student_id_42
attendance_id_21057,lesson_id_3828,student_id_98
attendance_id_21058,lesson_id_3828,student_id_65
attendance_id_21059,lesson_id_3828,student_id_33
attendance_id_21060,lesson_id_3829,student_id_148
attendance_id_21061,lesson_id_3829,student_id_54
attendance_id_21062,lesson_id_3829,student_id_29
attendance_id_21063,lesson_id_3829,student_id_115
attendance_id_21064,lesson_id_3829,student_id_112
attendance_id_21065,lesson_id_3829,student_id_149
attendance_id_21066,lesson_id_3830,student_id_4
attendance_id_21067,lesson_id_3830,student_id_136
attendance_id_21068,lesson_id_3830,student_id_91
attendance_id_21069,lesson_id_3830,student_id_108
attendance_id_21070,lesson_id_3830,student_id_115
attendance_id_21071,lesson_id_3830,student_id_82
attendance_id_21072,lesson_id_3830,student_id_148
attendance_id_21073,lesson_id_3831,student_id_7
attendance_id_21074,lesson_id_3831,student_id_96
attendance_id_21075,lesson_id_3831,student_id_112
attendance_id_21076,lesson_id_3831,student_id_55
attendance_id_21077,lesson_id_3832,student_id_125
attendance_id_21078,lesson_id_3832,student_id_12
attendance_id_21079,lesson_id_3832,student_id_78
attendance_id_21080,lesson_id_3832,student_id_72
attendance_id_21081,lesson_id_3832,student_id_115
attendance_id_21082,lesson_id_3832,student_id_123
attendance_id_21083,lesson_id_3832,student_id_124
attendance_id_21084,lesson_id_3833,student_id_70
attendance_id_21085,lesson_id_3833,student_id_9
attendance_id_21086,lesson_id_3833,student_id_91
attendance_id_21087,lesson_id_3833,student_id_116
attendance_id_21088,lesson_id_3834,student_id_15
attendance_id_21089,lesson_id_3834,student_id_35
attendance_id_21090,lesson_id_3834,student_id_94
attendance_id_21091,lesson_id_3834,student_id_5
attendance_id_21092,lesson_id_3834,student_id_22
attendance_id_21093,lesson_id_3834,student_id_93
attendance_id_21094,lesson_id_3834,student_id_95
attendance_id_21095,lesson_id_3835,student_id_66
attendance_id_21096,lesson_id_3835,student_id_73
attendance_id_21097,lesson_id_3835,student_id_10
attendance_id_21098,lesson_id_3835,student_id_138
attendance_id_21099,lesson_id_3835,student_id_83
attendance_id_21100,lesson_id_3835,student_id_118
attendance_id_21101,lesson_id_3836,student_id_34
attendance_id_21102,lesson_id_3836,student_id_95
attendance_id_21103,lesson_id_3836,student_id_100
attendance_id_21104,lesson_id_3836,student_id_56
attendance_id_21105,lesson_id_3836,student_id_126
attendance_id_21106,lesson_id_3836,student_id_67
attendance_id_21107,lesson_id_3837,student_id_141
attendance_id_21108,lesson_id_3837,student_id_69
attendance_id_21109,lesson_id_3837,student_id_92
attendance_id_21110,lesson_id_3837,student_id_87
